Timestamp,AccelerometerX,AccelerometerY,"AccelerometerZ,","Timestamp,",GyroscopeX,GyroscopeY,GyroscopeZ
17950,3.26,7.94,12.82,17950,0.71,1.19,0.01
17960,2.76,6.57,21.09,17960,0.91,0.92,0.29
17970,2.52,4.4,24.16,17970,1,0.35,0.47
17980,2.5,1.43,22.05,17980,0.83,-0.23,0.56
17990,2.62,-1.27,17.14,17990,0.44,-0.62,0.52
18000,2.63,-2.09,12.77,18000,-0.06,-0.78,0.39
18010,2.67,-0.66,9.13,18010,-0.3,-0.77,0.26
18020,2.84,1.03,6.88,18020,-0.21,-0.62,0.23
18030,2.95,2.06,6.25,18030,-0.04,-0.41,0.27
18040,2.81,2.43,6.78,18040,0.07,-0.2,0.35
18050,2.89,2.51,7.87,18050,0.09,-0.05,0.45
18060,2.98,2.63,9.7,18060,0.24,0.02,0.53
18070,3.05,3.16,11.65,18070,0.57,0.03,0.6
18080,2.96,3.92,14.22,18080,1,-0.04,0.68
18090,2.76,4.82,17.3,18090,1.47,-0.22,0.81
18100,3.15,5.49,19.64,18100,2.01,-0.52,0.99
18110,1.47,5.24,19.56,18110,2.57,-0.86,1.18
18120,1.69,3.06,18.29,18120,3.5,-1.24,1.35
18130,1.72,1.31,14.81,18130,4.42,-1.47,1.41
18140,1.64,-1.01,11.44,18140,5.12,-1.53,1.4
18150,1.3,-4.48,8.1,18150,5.81,-1.47,1.32
18160,1.71,-7.73,4.87,18160,6.24,-1.28,1.04
18170,2.63,-8.84,3.18,18170,6.84,-1.01,0.62
18180,3.23,-7.68,3.31,18180,7.88,-0.71,0.13
18190,2.96,-4.34,4.47,18190,8.73,-0.52,-0.3
18200,3.14,0.85,5.02,18200,8.73,-0.46,-0.6
18210,2.97,6.68,4.44,18210,8.73,-0.48,-0.67
18220,2.01,10.14,3.1,18220,8.73,-0.49,-0.52
18230,3.87,7.28,0.21,18230,8.73,-0.29,-0.5
18240,3.02,9.38,0.44,18240,8.73,-0.24,-0.4
18250,2.81,8.42,-1.15,18250,8.73,-0.18,-0.18
18260,3.53,30.87,11,18260,8.73,-0.23,0.17
18270,2.16,15.09,1.05,18270,8.73,-0.23,1.16
18280,2.84,7.83,-4,18280,8.73,0.05,1.38
18290,3.56,3.26,-6.58,18290,8.73,0.41,1.22
18300,4.3,-0.88,-5.54,18300,8.73,0.75,0.82
18310,3.47,1.45,-4.53,18310,8.73,0.78,0.22
18320,2.32,4.59,-4.18,18320,8.73,0.71,-0.1
18330,2.1,4.1,-6.69,18330,8.73,0.53,-0.27
18340,3.53,2.73,-7.56,18340,8.73,0.4,-0.39
18350,3.89,3.93,-9.06,18350,8.73,0.33,-0.4
18360,4.34,3.12,-7.76,18360,8.73,0.17,-0.37
18370,4.91,3.31,-9.08,18370,8.54,0,-0.29
18380,5.69,3.75,-11.2,18380,5.63,0,-0.22
18390,6.01,1.97,-10.02,18390,4,0.2,-0.05
18400,5.23,1.05,-9.21,18400,3.74,0.35,0.15
18410,4.55,-0.31,-8.39,18410,3.51,0.32,0.25
18420,4.19,0.56,-8.36,18420,3.34,0.17,0.26
18430,4.62,7.67,-12.67,18430,3.12,0.11,0.47
18440,3.4,6.75,-14.72,18440,2.81,0.27,0.99
18450,2.4,1.69,-12.53,18450,3,0.52,1.43
18460,4.55,-4.87,-7.61,18460,3.35,0.67,1.51
18470,4.04,-6.89,-6.61,18470,2.65,0.47,1.2
18480,3.56,-5.97,-8.52,18480,2.69,0.32,0.96
18490,2.72,-5.95,-6.35,18490,2.21,0.24,0.64
18500,4.3,-5.68,-5.94,18500,1.34,0.05,0.22
18510,4.52,-4.39,-7.16,18510,0.69,-0.12,-0.04
18520,3.92,-3.23,-5.78,18520,0.49,-0.31,-0.15
18530,4.16,-1.19,-6.66,18530,0.91,-0.48,-0.08
18540,4.94,-0.46,-6.71,18540,1.04,-0.56,0.05
18550,6.19,-0.06,-7.55,18550,0.89,-0.58,0.18
18560,5.93,-0.32,-7.53,18560,0.48,-0.53,0.3
18570,5.67,-1.05,-7.58,18570,0.04,-0.47,0.36
18580,5,1.04,-11.11,18580,-0.22,-0.27,0.45
18590,4.55,0.97,-12.2,18590,-0.25,0.21,0.8
18600,3.11,-4.45,-8.28,18600,-0.24,0.49,0.96
18610,3.24,-8.34,-5,18610,-0.28,0.41,0.69
18620,3.54,-7.3,-4.62,18620,-0.33,0.16,0.24
18630,4.37,-5.05,-5.05,18630,-0.34,-0.04,-0.1
18640,4.47,-3.28,-2.08,18640,-0.33,-0.34,-0.22
18650,5.62,-3.49,-3.9,18650,-0.01,-0.77,-0.2
18660,5.67,-4.97,-6.1,18660,0.01,-1.03,-0.29
18670,4.36,-6.27,-8.1,18670,0.31,-1.19,-0.44
18680,3.36,-5.72,-9.82,18680,0.28,-1.25,-0.61
18690,2.01,-4.92,-11.15,18690,0.2,-1.24,-0.72
18700,1.4,-3.66,-12.63,18700,0.23,-1.15,-0.7
18710,1.72,-2.91,-14.09,18710,0.27,-0.95,-0.59
18720,1.98,-3.04,-15.46,18720,0.31,-0.63,-0.42
18730,2.09,-3.4,-16.07,18730,0.48,-0.24,-0.24
18740,2.42,-3.62,-15.63,18740,0.61,0.16,-0.08
18750,2.58,-3.55,-14.03,18750,0.6,0.5,0.03
18760,2.44,-3.69,-11.97,18760,0.46,0.71,0.08
18770,2.65,-3.82,-9.98,18770,0.23,0.75,0.1
18780,2.99,-4.08,-8.5,18780,0,0.64,0.09
18790,3.06,-4.01,-7.8,18790,-0.16,0.46,0.07
18800,2.8,-4.14,-7.8,18800,-0.34,0.27,0.04
18810,2.62,-4.13,-8.66,18810,-0.41,0.1,0.04
18820,2.67,-3.5,-9.91,18820,-0.52,0.02,0.09
18830,2.96,-2.94,-11.02,18830,-0.54,0.05,0.17
18840,4.15,-3.43,-11.92,18840,-0.51,0.22,0.23
18850,4.01,-4.06,-11.85,18850,-0.4,0.46,0.23
18860,4,-4.67,-11.16,18860,-0.24,0.69,0.18
18870,4.26,-5.08,-10.12,18870,-0.07,0.86,0.07
18880,4.42,-4.77,-8.66,18880,0.05,0.95,-0.05
18890,4.42,-4.29,-7.55,18890,0.06,0.94,-0.17
18900,4.88,-3.95,-6.97,18900,-0.04,0.89,-0.27
18910,5.12,-3.86,-6.63,18910,-0.14,0.82,-0.36
18920,5.23,-3.79,-6.27,18920,-0.21,0.75,-0.45
18930,5.3,-3.54,-5.91,18930,-0.26,0.67,-0.58
18940,5.3,-2.58,-6,18940,-0.06,0.6,-0.64
18950,5.34,-0.55,-5.14,18950,0.03,0.46,-0.44
18960,4.5,-0.99,-4.56,18960,-0.02,0.27,-0.27
18970,4.15,-0.09,-4.89,18970,0.06,0.07,-0.06
18980,3.98,0.98,-5.8,18980,0.09,-0.15,0.3
18990,4.04,0.43,-7.19,18990,0.04,-0.29,0.72
19000,3.79,-2.34,-8.86,19000,0.09,-0.3,0.98
19010,3.75,-5.14,-9.81,19010,0.25,-0.18,0.92
19020,3.91,-7.62,-10.07,19020,0.48,0,0.58
19030,4,-7.49,-11.12,19030,0.86,0.28,0.13
19040,4.22,-7.75,-9.32,19040,0.63,0.49,-0.35
19050,4.38,-6.61,-6.65,19050,0.53,0.4,-0.69
19060,4.85,-5.14,-6.21,19060,0.43,0.05,-0.81
19070,5.44,-4.18,-9.11,19070,0.3,-0.12,-0.8
19080,5.34,-3.99,-12.66,19080,0.39,0,-0.77
19090,5.27,-4.37,-12.08,19090,0.3,0.31,-0.77
19100,4.51,-4.03,-9.38,19100,0.31,0.43,-0.73
19110,4.25,-2.88,-7.01,19110,0.36,0.33,-0.69
19120,4.5,-1.01,-5.87,19120,0.47,0.03,-0.48
19130,4.98,-1.01,-6.2,19130,0.39,-0.24,-0.25
19140,5.57,-2.12,-8.15,19140,0.3,-0.37,-0.08
19150,5.46,-2.72,-8.41,19150,0.02,-0.4,0
19160,4.98,-3.46,-8.05,19160,-0.06,-0.46,0.08
19170,4.96,-4.53,-8.63,19170,-0.09,-0.52,0.09
19180,4.46,-5.23,-9.43,19180,-0.19,-0.51,0
19190,4.24,-5.24,-8.82,19190,-0.22,-0.48,-0.14
19200,4.27,-4.52,-8.79,19200,-0.18,-0.51,-0.21
19210,4.77,-4.09,-9.07,19210,-0.12,-0.51,-0.23
19220,5.02,-3.68,-9.25,19220,-0.07,-0.49,-0.21
19230,4.84,-3.06,-8.1,19230,-0.2,-0.5,-0.14
19240,4.63,-3.58,-8.76,19240,-0.24,-0.57,-0.06
19250,5.19,-4.32,-9.14,19250,-0.25,-0.56,-0.02
19260,5.3,-4.9,-9.23,19260,-0.29,-0.52,-0.05
19270,4.95,-4.45,-7.99,19270,-0.33,-0.55,-0.09
19280,4.99,-3.85,-6.76,19280,-0.14,-0.65,-0.09
19290,4.73,-2.95,-7.37,19290,-0.01,-0.82,-0.08
19300,5.04,-1.83,-6.32,19300,0.05,-0.89,0.01
19310,5.36,-1.39,-7.29,19310,0.04,-1,0.17
19320,4.93,-2.01,-7.03,19320,-0.05,-1.11,0.31
19330,4.12,-1.71,-7.67,19330,-0.14,-1.13,0.43
19340,2.4,-2.4,-7.85,19340,-0.13,-1.15,0.54
19350,1.36,-2.9,-8.69,19350,-0.09,-1.18,0.58
19360,0.79,-2.63,-10.51,19360,-0.09,-1.09,0.61
19370,-0.14,-2.54,-10.06,19370,-0.14,-0.97,0.64
19380,0.16,-2.97,-8.83,19380,-0.26,-0.9,0.61
19390,2.51,-1.14,-8.75,19390,-0.72,-0.89,0.55
19400,3.03,-1.02,-8.99,19400,-1.48,-0.86,0.51
19410,2.67,-0.6,-5.54,19410,-1.97,-0.88,0.51
19420,1.99,-1.29,-3.11,19420,-1.5,-1.12,0.53
19430,1.81,-0.74,-3.08,19430,-0.87,-1.47,0.54
19440,1.23,-0.9,-5.33,19440,-1.2,-1.69,0.55
19450,1.75,-2.29,-7.73,19450,-1.56,-1.79,0.54
19460,1.73,-2.71,-7.92,19460,-1.69,-1.82,0.46
19470,1.65,-1.8,-9.22,19470,-1.61,-1.83,0.41
19480,1.67,-0.98,-10.7,19480,-1.62,-1.79,0.41
19490,1.9,-0.63,-12.19,19490,-1.6,-1.69,0.45
19500,2.01,-0.8,-13.92,19500,-1.57,-1.52,0.49
19510,2.04,-0.56,-15.37,19510,-1.46,-1.29,0.51
19520,2.02,0.08,-15.99,19520,-1.25,-0.99,0.57
19530,1.46,0.8,-15.14,19530,-1.03,-0.7,0.66
19540,0.78,0.95,-12.58,19540,-1,-0.5,0.78
19550,0.16,0.28,-9.93,19550,-1.18,-0.46,0.88
19560,-0.24,-1.24,-8.25,19560,-1.47,-0.55,0.91
19570,-0.39,-2.74,-7.71,19570,-1.75,-0.7,0.87
19580,-0.32,-3.82,-8.47,19580,-1.73,-0.86,0.78
19590,-0.15,-4.17,-10.53,19590,-1.66,-0.98,0.67
19600,0.14,-3.28,-13.33,19600,-1.35,-0.97,0.59
19610,0.23,-2.62,-14.91,19610,-0.93,-0.82,0.58
19620,0.27,-2.33,-15.2,19620,-0.51,-0.63,0.59
19630,0.15,-2.38,-14.26,19630,-0.12,-0.46,0.6
19640,0.06,-2.96,-12.72,19640,0.11,-0.34,0.59
19650,-0.06,-3.41,-11.24,19650,0.22,-0.3,0.52
19660,-0.02,-2.92,-10.3,19660,0.21,-0.31,0.44
19670,-0.02,-1.86,-10.47,19670,0.21,-0.33,0.39
19680,0.1,-1.38,-10.43,19680,0.23,-0.32,0.4
19690,0.23,-1.65,-10.41,19690,0.24,-0.31,0.42
19700,0.25,-2.8,-10.39,19700,0.14,-0.31,0.4
19710,0.34,-3.78,-10.87,19710,0.08,-0.3,0.31
19720,0.31,-3.64,-11.44,19720,0.01,-0.27,0.19
19730,0.28,-2.2,-11.46,19730,-0.02,-0.23,0.11
19740,0.24,-0.89,-11.13,19740,-0.01,-0.2,0.11
19750,0.17,-0.47,-11.18,19750,0.04,-0.18,0.18
19760,0.2,-1.2,-11.03,19760,0.02,-0.16,0.22
19770,0.19,-1.77,-10.87,19770,-0.04,-0.14,0.22
19780,0.07,-2.21,-10.65,19780,-0.01,-0.13,0.19
19790,-0.05,-2.33,-10.03,19790,-0.1,-0.12,0.14
19800,-0.09,-2.1,-9.64,19800,-0.13,-0.16,0.1
19810,-0.19,-1.92,-9.72,19810,-0.12,-0.19,0.07
19820,-0.27,-1.7,-10.03,19820,-0.07,-0.22,0.06
19830,-0.32,-1.79,-9.8,19830,-0.05,-0.23,0.05
19840,-0.5,-1.78,-9.47,19840,-0.04,-0.27,0.04
19850,-0.43,-1.75,-9.27,19850,-0.01,-0.32,0.02
19860,-0.37,-1.53,-9.6,19860,-0.03,-0.36,0
19870,-0.42,-1.55,-9.85,19870,-0.04,-0.37,-0.02
19880,-0.38,-1.53,-9.52,19880,-0.06,-0.38,-0.04
19890,-0.43,-1.13,-9.06,19890,-0.05,-0.41,-0.06
19900,-0.46,-1.13,-8.82,19900,-0.04,-0.46,-0.05
19910,-0.5,-1.36,-8.75,19910,-0.03,-0.52,-0.05
19920,-0.49,-1.74,-8.93,19920,-0.07,-0.57,-0.07
19930,-0.59,-2.01,-9.18,19930,-0.13,-0.62,-0.11
19940,-0.68,-2,-9.21,19940,-0.12,-0.65,-0.16
19950,-0.79,-1.51,-8.79,19950,-0.13,-0.7,-0.2
19960,-0.97,-1.19,-8.72,19960,-0.19,-0.76,-0.21
19970,-1.05,-1.26,-8.93,19970,-0.16,-0.84,-0.21
19980,-1.33,-1.71,-9.04,19980,-0.19,-0.89,-0.22
19990,-1.56,-1.75,-9.37,19990,-0.18,-0.97,-0.26
20000,-1.44,-2.17,-10.53,20000,-0.23,-1.04,-0.31
20010,-1.32,-2.61,-13.76,20010,-0.4,-1.08,-0.38
20020,-0.63,-3.5,-20.27,20020,-0.74,-0.97,-0.49
20030,0.53,-5.12,-30.55,20030,-0.95,-0.58,-0.61
20040,1.82,-6.22,-39.23,20040,-1.83,0.25,-0.86
20050,3.31,-4.99,-39.23,20050,-2.99,1.82,-1.09
20060,0.33,1.82,-39.23,20060,-4.64,4.94,-1.1
20070,-12.41,11.12,-39.23,20070,-3.72,8.73,-0.26
20080,-28.26,23.9,-39.23,20080,1.08,8.73,0.94
20090,-39.23,30.73,-39.23,20090,1.89,8.73,2.17
20100,-39.23,25.32,-32.85,20100,1.29,8.73,3.37
20110,-39.23,4.07,-11.89,20110,0.37,8.73,3.97
20120,-39.23,-18.82,12.07,20120,1.38,8.73,3.46
20130,-39.23,-23.6,39.23,20130,3.62,8.73,1.88
20140,-33.78,-9.18,39.23,20140,3.37,8.73,0.2
20150,-17.29,1.04,39.23,20150,0.69,7.5,-0.59
20160,-8.74,0.92,39.23,20160,-1.37,3.18,-0.88
20170,-6.24,7.58,39.23,20170,-1.5,-0.42,-0.9
20180,-7.93,14.81,39.23,20180,-1.11,-3.36,-0.41
20190,-12.14,15.82,39.23,20190,-0.76,-5.94,0.25
20200,-17.36,18.47,39.23,20200,0.09,-8.14,1.03
20210,-25.85,19.39,39.23,20210,1.36,-8.73,2.15
20220,-38.57,9.37,39.23,20220,2.65,-8.73,3.35
20230,-39.23,-6.63,32.16,20230,3.24,-8.73,4.18
20240,-39.23,-26.83,-4.3,20240,2.28,-8.73,4.13
20250,-39.23,-39.23,-39.23,20250,0.5,-8.73,2.74
20260,-23.39,-39.23,-39.23,20260,-3.83,-8.73,-0.12
20270,-4.83,-25.54,-39.23,20270,-5.09,-6.96,-2.49
20280,5.26,9.7,-39.23,20280,-4.58,-1.82,-2.98
20290,2.47,30.18,-39.23,20290,-2.43,0.86,-1.5
20300,-0.1,28.74,-26.96,20300,0.21,1.67,0.58
20310,-0.83,8.62,-11.86,20310,1.57,1.64,1.96
20320,-0.65,-11.05,-3.65,20320,1.42,1.33,1.97
20330,0.35,-19.2,2.86,20330,0.29,0.75,1.12
20340,0.7,-14.8,4.86,20340,-0.72,-0.07,0.09
20350,0.73,-6.31,2.9,20350,-0.7,-0.77,-0.34
20360,0.75,-1.51,0.24,20360,-0.23,-1.3,-0.35
20370,1.08,-2.01,-3.43,20370,0.09,-1.69,-0.25
20380,1.87,-4.89,-10.73,20380,0.07,-1.88,-0.31
20390,2.43,-5.22,-19.7,20390,0.03,-1.67,-0.51
20400,2.79,-2,-24.73,20400,0.08,-1.12,-0.63
20410,2.64,1.23,-24.74,20410,0.13,-0.43,-0.59
20420,2.07,3.49,-20.52,20420,-0.02,0.13,-0.44
20430,1.12,4.63,-15.36,20430,-0.23,0.45,-0.22
20440,0.58,4.27,-10.51,20440,-0.35,0.52,0.03
20450,0.4,1.58,-7.48,20450,-0.39,0.37,0.25
20460,0.43,-1.13,-6.95,20460,-0.4,0.17,0.29
20470,0.59,-2.5,-7.59,20470,-0.35,0.02,0.23
20480,0.69,-2.23,-7.84,20480,-0.26,-0.09,0.16
20490,0.82,-1.71,-8.17,20490,-0.19,-0.18,0.12
20500,1.01,-1.43,-9.66,20500,-0.2,-0.24,0.1
20510,1.06,-1.55,-11.63,20510,-0.21,-0.21,0.09
20520,1.14,-1.4,-13.13,20520,-0.25,-0.09,0.08
20530,0.93,-1.14,-13.75,20530,-0.19,0.09,0.09
20540,0.68,-0.49,-12.24,20540,-0.08,0.26,0.14
20550,0.4,-0.06,-9.63,20550,0.03,0.32,0.22
20560,0.17,-0.88,-7.25,20560,0.07,0.23,0.3
20570,0.12,-2.08,-6.75,20570,0.01,0.09,0.31
20580,0.11,-3.17,-7.16,20580,-0.1,-0.05,0.26
20590,0.12,-3.5,-7.65,20590,-0.14,-0.15,0.18
20600,0.29,-2.87,-8.06,20600,-0.16,-0.24,0.11
20610,0.41,-2.58,-9.19,20610,-0.18,-0.31,0.08
20620,0.54,-2.39,-10.26,20620,-0.2,-0.31,0.05
20630,0.54,-2.31,-11.26,20630,-0.21,-0.26,0.03
20640,0.57,-1.9,-11.26,20640,-0.2,-0.18,0.01
20650,0.4,-1.07,-10.31,20650,-0.17,-0.12,0.04
20660,0.35,-1.19,-9.31,20660,-0.18,-0.11,0.08
20670,0.16,-1.65,-8.49,20670,-0.19,-0.16,0.1
20680,0.08,-2.32,-8.26,20680,-0.26,-0.22,0.07
20690,0.05,-2.7,-8.67,20690,-0.36,-0.29,0.02
20700,0.12,-2.82,-9.33,20700,-0.42,-0.33,-0.05
20710,0.12,-2.27,-10.04,20710,-0.39,-0.35,-0.11
20720,0.25,-1.72,-10.73,20720,-0.29,-0.34,-0.13
20730,0.2,-1.1,-10.85,20730,-0.14,-0.3,-0.11
20740,0.22,-0.88,-10.68,20740,-0.04,-0.26,-0.09
20750,0.19,-0.47,-10.57,20750,-0.05,-0.23,-0.08
20760,0.19,0.1,-10.72,20760,-0.1,-0.19,-0.04
20770,0.26,0.21,-10.69,20770,-0.12,-0.16,0.01
20780,0.14,0.02,-10.34,20780,-0.11,-0.13,0.07
20790,0,-0.45,-9.93,20790,-0.1,-0.12,0.11
20800,-0.08,-1.02,-9.71,20800,-0.16,-0.13,0.12
20810,-0.04,-1.46,-9.37,20810,-0.24,-0.14,0.1
20820,-0.17,-1.08,-8.8,20820,-0.29,-0.19,0.07
20830,-0.33,-0.41,-8.67,20830,-0.3,-0.24,0.08
20840,-0.01,-0.61,-8.96,20840,-0.25,-0.3,0.12
20850,0.17,-1.69,-9.82,20850,-0.16,-0.35,0.14
20860,0.27,-2.12,-11.27,20860,-0.07,-0.33,0.1
20870,0.3,-1.79,-11.96,20870,0.04,-0.25,0.06
20880,0.31,-0.94,-11.54,20880,0.04,-0.16,0.03
20890,0.06,-0.19,-10.34,20890,0.02,-0.1,0.07
20900,-0.02,-0.42,-9.27,20900,-0.04,-0.1,0.1
20910,-0.1,-0.83,-8.9,20910,-0.1,-0.14,0.12
20920,-0.13,-1.16,-8.88,20920,-0.13,-0.19,0.12
20930,-0.15,-1.42,-9.07,20930,-0.15,-0.24,0.11
20940,-0.14,-1.75,-9.44,20940,-0.14,-0.28,0.09
20950,-0.02,-2.05,-9.76,20950,-0.15,-0.3,0.06
20960,-0.08,-1.94,-10.25,20960,-0.14,-0.3,0.03
20970,-0.01,-1.59,-10.65,20970,-0.14,-0.28,0.01
20980,-0.06,-1.37,-10.81,20980,-0.11,-0.24,0.01
20990,-0.13,-1.64,-10.6,20990,-0.1,-0.21,0
21000,-0.27,-1.76,-10.2,21000,-0.12,-0.18,-0.03
21010,-0.36,-1.3,-9.67,21010,-0.17,-0.19,-0.06
21020,-0.28,-1.03,-9.98,21020,-0.21,-0.22,-0.06
21030,-0.1,-0.59,-11.42,21030,-0.17,-0.22,-0.05
21040,-0.19,-0.39,-12.36,21040,-0.08,-0.13,0
21050,0.06,-0.42,-12.36,21050,-0.04,-0.02,0.05
21060,-0.06,-0.94,-11.35,21060,0.01,0.06,0.07
21070,-0.18,-1.46,-10.41,21070,-0.01,0.08,0.07
21080,-0.34,-1.95,-9.82,21080,-0.05,0.07,0.04
21090,-0.33,-2.49,-9.25,21090,-0.09,0.05,-0.01
21100,-0.41,-2.73,-8.66,21100,-0.15,-0.01,-0.08
21110,-0.48,-1.95,-8.23,21110,-0.21,-0.1,-0.15
21120,-0.37,-0.93,-8.37,21120,-0.22,-0.19,-0.16
21130,-0.28,-0.61,-9.53,21130,-0.22,-0.26,-0.14
21140,-0.22,-0.59,-10.75,21140,-0.16,-0.27,-0.11
21150,-0.16,-0.87,-11.47,21150,-0.12,-0.22,-0.08
21160,-0.27,-1.05,-11.25,21160,-0.12,-0.15,-0.08
21170,-0.23,-0.64,-10.52,21170,-0.11,-0.1,-0.07
21180,-0.44,-0.42,-9.47,21180,-0.09,-0.1,-0.05
21190,-0.54,-0.5,-8.98,21190,-0.09,-0.15,-0.02
21200,-0.6,-0.95,-9.01,21200,-0.1,-0.19,-0.01
21210,-0.65,-1.41,-9.02,21210,-0.12,-0.23,-0.02
21220,-0.64,-1.69,-8.8,21220,-0.17,-0.28,-0.06
21230,-0.8,-1.66,-8.39,21230,-0.19,-0.33,-0.11
21240,-0.95,-1.38,-7.67,21240,-0.21,-0.4,-0.14
21250,-1.1,-1.25,-7.06,21250,-0.25,-0.5,-0.17
21260,-1.2,-1.35,-6.26,21260,-0.26,-0.61,-0.19
21270,-1.51,-1.77,-5.19,21270,-0.26,-0.77,-0.23
21280,-1.85,-2.72,-4.14,21280,-0.28,-0.97,-0.3
21290,-2.61,-4.09,-2.86,21290,-0.23,-1.23,-0.43
21300,-3.54,-5.91,-1.05,21300,-0.1,-1.55,-0.63
21310,-3.7,-8.6,-0.35,21310,-0.45,-2.05,-0.94
21320,-3.67,-10.7,-8.7,21320,-0.78,-2.58,-1.38
21330,-1.9,-13.14,-31.81,21330,-1.14,-2.66,-1.94
21340,0.85,-11.29,-39.23,21340,-1.07,-1.58,-2.49
21350,4.19,0.47,-39.23,21350,-0.05,1.25,-2.68
21360,-1.09,17.65,-39.23,21360,1.53,6.1,-2.03
21370,-18.58,23.22,-39.23,21370,2.32,8.73,-0.81
21380,-37.65,27.78,-39.23,21380,1.79,8.73,0.15
21390,-39.23,36.07,-39.23,21390,0.85,8.73,1.54
21400,-39.23,19.68,-39.23,21400,-1.75,8.73,3.09
21410,-39.23,-7.87,-32.92,21410,-2.07,8.73,3.85
21420,-39.23,-21.95,-1.34,21420,0.94,8.73,3.41
21430,-39.23,-18.47,39.23,21430,4.68,8.73,2.22
21440,-39.23,-15.93,39.23,21440,5.89,8.73,0.73
21450,-27.31,-20.3,39.23,21450,3.9,8.73,-0.91
21460,-17.35,-15.75,39.23,21460,1.06,4.84,-2.52
21470,-12.94,-0.82,39.23,21470,-2.19,0.87,-3.57
21480,-12.02,13.43,39.23,21480,-3.47,-2.46,-3.65
21490,-13.15,24.65,39.23,21490,-2.8,-5.02,-2.96
21500,-15.64,32.41,39.23,21500,-1.83,-7.07,-1.78
21510,-19.08,36.38,36,21510,-0.85,-8.73,-0.22
21520,-26.46,31.22,33.11,21520,0.74,-8.73,1.52
21530,-36.26,17.78,25.86,21530,2.33,-8.73,3.09
21540,-39.23,-2.66,3.3,21540,2.71,-8.73,3.99
21550,-39.23,-22.12,-36.71,21550,1.11,-8.73,3.66
21560,-26.9,-34.47,-39.23,21560,-1.73,-8.73,2.18
21570,-10.03,-38.06,-39.23,21570,-4.34,-8.73,0.02
21580,2.04,-23.44,-39.23,21580,-5.09,-5.25,-1.85
21590,5.25,0.21,-39.23,21590,-3.39,-1.95,-2.26
21600,4.15,16.09,-39.23,21600,-0.67,-0.08,-1.35
21610,2.55,20.3,-15.59,21610,1.44,0.39,0.02
21620,1.55,12.3,0.16,21620,1.82,-0.01,1.12
21630,0.88,-0.95,5.95,21630,0.88,-0.74,1.43
21640,0.64,-9.38,6.74,21640,-0.3,-1.5,1.07
21650,-0.05,-11.19,4.31,21650,-0.99,-2.17,0.47
21660,-0.28,-8.36,0.7,21660,-1.07,-2.76,-0.07
21670,-0.31,-5.76,-6.67,21670,-0.97,-3.13,-0.36
21680,0.41,-3.88,-17.2,21680,-0.71,-3.1,-0.5
21690,1.41,-2.18,-25.67,21690,-0.38,-2.61,-0.53
21700,2.3,-1.07,-29.6,21700,0.07,-1.83,-0.49
21710,2.15,0.79,-28.13,21710,0.49,-1.02,-0.39
21720,1.39,2.6,-22.72,21720,0.64,-0.41,-0.24
21730,0.72,3.91,-16.43,21730,0.55,-0.11,-0.05
21740,0.08,3.81,-12.42,21740,0.32,-0.06,0.14
21750,0.07,2.58,-11.01,21750,0.12,-0.12,0.3
21760,0.13,0.8,-10.32,21760,0.07,-0.18,0.4
21770,0.19,-0.51,-9.5,21770,0.16,-0.23,0.43
21780,0.17,-1.12,-8.26,21780,0.24,-0.31,0.42
21790,0.38,-1.5,-7.71,21790,0.18,-0.44,0.37
21800,0.62,-2.08,-9.64,21800,0.03,-0.54,0.3
21810,0.82,-1.53,-12.38,21810,-0.08,-0.51,0.23
21820,0.83,-0.77,-14,21820,-0.13,-0.35,0.21
21830,0.64,0.17,-14.03,21830,-0.14,-0.16,0.25
21840,0.25,-0.1,-13.21,21840,-0.16,0,0.33
21850,-0.12,-0.74,-11.17,21850,-0.15,0.1,0.37
21860,-0.4,-2.02,-9.52,21860,-0.2,0.08,0.38
21870,-0.69,-2.84,-8.43,21870,-0.17,0.01,0.33
21880,-0.51,-3.01,-7.91,21880,-0.2,-0.1,0.27
21890,-0.35,-2.8,-8.66,21890,-0.24,-0.21,0.2
21900,-0.12,-2.35,-9.67,21900,-0.2,-0.26,0.15
21910,0.03,-1.77,-10.76,21910,-0.13,-0.26,0.15
21920,0.15,-1.76,-11.58,21920,-0.12,-0.21,0.15
21930,0.17,-1.92,-12.28,21930,-0.1,-0.12,0.15
21940,0.13,-2.17,-12.15,21940,-0.11,-0.01,0.13
21950,0.04,-2.31,-11.23,21950,-0.11,0.07,0.1
21960,-0.15,-2.31,-10.1,21960,-0.15,0.11,0.06
21970,-0.26,-1.98,-9.19,21970,-0.2,0.09,0.02
21980,-0.28,-1.88,-8.74,21980,-0.25,0.03,-0.01
21990,-0.22,-1.39,-8.8,21990,-0.28,-0.03,-0.03
22000,-0.14,-1.09,-9.39,22000,-0.26,-0.07,-0.01
22010,-0.08,-1.19,-9.76,22010,-0.19,-0.09,0.01
22020,-0.16,-0.91,-9.77,22020,-0.11,-0.08,0.02
22030,-0.03,-0.97,-9.69,22030,-0.09,-0.09,0.04
22040,-0.02,-1.13,-9.81,22040,-0.12,-0.1,0.05
22050,-0.06,-1.16,-10.26,22050,-0.15,-0.1,0.06
22060,-0.11,-1.5,-10.55,22060,-0.16,-0.08,0.06
22070,-0.11,-1.37,-10.26,22070,-0.15,-0.06,0.04
22080,-0.18,-1.51,-10.14,22080,-0.17,-0.06,0.03
22090,-0.18,-0.99,-9.99,22090,-0.14,-0.05,0.02
